trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,trip_duration,calculated_total_amount,speed,is_top_pickup,is_top_dropoff,is_popular_route,is_peak_month,is_peak_day,is_peak_hour
10.9,1,0,1,29.5,0.0,0.5,9.02,5.76,45.08,0.7227777777777777,39.67,15.080707148347427,1,0,1,0,1,1
7.9,1,0,1,22.5,0.5,0.5,7.35,5.76,36.91,0.4791666666666667,42.3,16.48695652173913,0,0,0,1,0,0
5.2,1,0,1,24.5,1.0,0.5,4.0,0.0,30.3,0.5622222222222222,49.56,9.249011857707512,0,0,0,0,0,0
9.02,1,0,1,28.5,0.0,0.5,5.86,0.0,35.16,0.26305555555555554,30.38,34.28933474128828,0,1,0,1,1,0
12.9,1,0,1,46.0,0.0,0.5,9.35,0.0,56.15,0.4663888888888889,34.75,27.659321024419295,1,1,0,1,1,0
10.33,1,0,1,31.0,0.5,0.5,8.08,0.0,40.38,0.7491666666666666,42.85,13.788654060066742,1,0,0,0,0,1
6.6,1,0,1,24.0,0.0,0.5,4.95,0.0,29.75,0.3063888888888889,33.959999999999994,21.54125113327289,0,0,0,1,0,1
5.6,1,0,1,22.0,0.5,0.5,2.7,0.0,26.0,0.44583333333333336,27.96,12.5607476635514,1,0,0,0,0,1
12.3,1,0,1,34.5,0.0,0.5,10.25,5.76,51.31,0.47444444444444445,34.75,25.925058548009368,0,1,0,0,0,1
15.85,3,0,1,61.0,0.0,0.0,14.76,12.5,88.56,0.3244444444444444,55.8,48.8527397260274,1,1,0,1,0,1
5.0,1,0,1,24.5,0.0,0.5,4.0,0.0,29.3,0.47805555555555557,96.96,10.459035444509006,0,0,0,1,1,0
7.88,1,0,1,24.0,0.5,0.5,6.32,0.0,31.62,0.5469444444444445,29.16,14.407313357034027,0,1,0,0,0,0
5.5,1,0,0,22.5,0.0,0.5,0.0,0.0,23.3,0.4338888888888889,58.27,12.67605633802817,1,1,0,0,0,1
21.12,1,0,1,57.5,0.0,0.5,11.66,0.0,69.96,0.48944444444444446,27.95,43.15096481271283,1,0,0,1,1,0
9.77,1,0,1,35.5,0.0,0.5,0.0,0.0,36.3,0.7641666666666667,33.8,12.785169029443837,0,0,0,0,0,1
5.81,1,0,1,24.0,1.0,0.5,5.16,0.0,30.96,0.5963888888888889,26.75,9.741965533302283,0,0,1,0,0,0
11.3,1,0,1,39.5,0.0,0.5,8.05,0.0,48.35,0.4177777777777778,44.75,27.04787234042553,0,1,0,0,0,1
12.1,1,0,0,37.0,0.5,0.5,0.0,0.0,38.3,0.45611111111111113,23.3,26.528623629719853,0,0,0,1,0,1
5.53,1,0,1,22.5,1.0,0.5,4.86,0.0,29.16,0.4572222222222222,48.17999999999999,12.094775212636696,1,0,0,0,1,0
14.77,1,0,0,40.0,0.0,0.5,0.0,0.0,40.8,0.4247222222222222,40.06,34.775670372792675,1,0,0,0,1,0
9.5,1,0,1,42.5,1.0,0.5,12.5,5.76,62.56,0.5883333333333334,33.3,16.147308781869686,1,1,1,1,0,0
4.34,1,0,1,25.0,1.0,0.5,2.68,0.0,29.48,0.4313888888888889,35.16,10.06052801030264,1,0,0,1,0,0
9.6,1,0,1,30.0,0.5,0.5,0.0,0.0,31.3,0.4197222222222222,50.8,22.8722700198544,1,0,0,1,1,1
12.69,1,0,1,50.5,0.0,0.5,11.41,5.76,70.42,0.38166666666666665,38.16,33.248908296943235,0,0,0,1,0,1
7.76,1,0,0,22.5,0.5,0.5,0.0,0.0,23.8,0.39861111111111114,26.76,19.46759581881533,0,0,0,1,1,1
8.5,1,0,1,28.5,0.5,0.5,5.96,0.0,35.76,0.6955555555555556,42.06999999999999,12.220447284345047,0,0,0,0,0,1
9.47,1,0,1,32.5,0.0,0.5,7.81,5.76,46.87,0.6380555555555556,23.8,14.841967784066174,1,1,1,1,1,1
11.02,1,0,1,31.5,0.5,0.5,5.78,5.76,44.34,0.42527777777777775,4.8,25.912475506205094,1,0,0,1,1,0
10.5,1,0,1,29.5,0.0,0.5,7.2,5.76,43.26,23.871111111111112,28.3,0.4398622230497114,0,1,0,1,0,0
3.72,1,0,1,26.0,0.0,0.5,8.04,0.0,34.84,0.37472222222222223,33.54,9.927353595255745,1,0,0,1,1,1
7.96,1,0,1,28.5,0.5,0.5,7.45,0.0,37.25,0.6658333333333334,94.4,11.954943679599499,0,0,0,1,0,1
8.84,1,0,0,28.5,0.5,0.5,0.0,0.0,29.8,0.24805555555555556,29.75,35.63717805151176,1,0,0,1,0,1
3.49,1,0,1,21.5,0.0,0.5,6.69,0.0,28.99,0.5869444444444445,39.35,5.946048272598201,0,1,0,0,0,0
0.32,1,0,1,3.0,0.5,0.5,0.86,0.0,5.16,0.6091666666666666,34.56,0.5253077975376197,0,0,0,0,1,0
11.06,1,0,1,33.5,0.0,0.5,8.01,5.76,48.07,0.5502777777777778,33.36,20.098939929328623,1,1,1,1,0,1
19.25,1,0,1,55.0,0.0,0.5,11.16,0.0,66.96,0.7086111111111111,31.56,27.165817326538612,1,0,0,0,1,0
3.2,1,0,1,21.5,0.0,0.5,4.46,0.0,26.76,0.5630555555555555,31.3,5.683275777010361,0,0,1,0,0,0
6.89,1,0,1,25.0,0.0,0.5,5.16,0.0,30.96,0.5758333333333333,58.56,11.965267727930536,1,0,0,1,1,0
10.35,1,0,1,30.5,0.5,0.5,7.51,5.76,45.07,0.6563888888888889,37.3,15.76809140922556,1,1,1,0,0,1
10.45,1,0,1,39.0,1.0,0.5,9.31,5.76,55.87,0.5333333333333333,29.48,19.59375,1,0,0,1,0,0
5.7,1,0,1,23.0,0.5,0.5,6.05,0.0,30.35,0.7102777777777778,26.76,8.025029331247556,0,0,0,1,1,1
18.64,3,0,1,77.0,1.0,0.0,10.0,17.5,105.8,0.44083333333333335,27.8,42.283553875236294,0,1,0,0,0,0
8.2,1,0,1,30.5,0.0,0.5,7.4,5.76,44.46,0.4608333333333333,29.15,17.79385171790235,1,0,0,1,0,1
20.03,1,0,1,57.0,0.0,0.5,11.56,0.0,69.36,0.36194444444444446,40.26,55.33998465080583,1,0,0,0,0,1
18.2,5,0,1,91.0,0.0,0.5,10.0,15.0,116.8,0.7175,38.2,25.365853658536583,1,1,0,0,0,1
7.89,1,0,1,26.0,1.0,0.5,5.56,0.0,33.36,0.42444444444444446,48.73,18.589005235602095,1,0,0,1,0,0
10.1,1,0,1,33.0,0.5,0.5,6.85,0.0,41.15,0.2336111111111111,43.73,43.23424494649227,0,0,0,0,1,0
8.8,1,0,1,27.0,0.5,0.5,4.09,5.76,38.15,0.3927777777777778,38.46,22.404526166902407,1,0,0,1,1,1
10.2,1,0,1,36.0,0.0,0.5,8.5,5.76,51.06,0.5122222222222222,51.95,19.913232104121473,1,1,1,0,0,0
9.08,1,0,1,26.5,0.5,0.5,5.56,0.0,33.36,0.6697222222222222,49.85999999999999,13.557859809207798,0,0,0,1,0,1
18.1,3,0,1,69.0,0.0,0.0,18.85,25.0,113.15,0.455,39.35,39.78021978021978,0,1,0,1,1,1
17.78,3,0,1,75.5,0.0,0.0,18.66,17.5,111.96,0.6266666666666667,38.15,28.372340425531917,1,1,0,1,0,1
8.6,1,0,0,27.5,0.0,0.5,0.0,0.0,28.3,0.7211111111111111,57.35,11.92604006163328,1,0,0,0,1,1
4.81,1,0,1,22.5,1.0,0.5,1.22,0.0,25.52,0.4938888888888889,44.16,9.739032620922384,0,1,0,1,0,0
0.05,1,0,1,3.0,1.0,0.5,3.08,0.0,7.88,0.3566666666666667,42.3,0.14018691588785046,0,0,0,1,1,0
9.0,1,0,1,41.5,0.0,0.5,9.6,5.76,57.66,0.4027777777777778,41.56,22.344827586206897,1,1,1,1,0,1
5.31,1,0,1,21.5,0.5,0.5,5.7,0.0,28.5,1.1447222222222222,50.46,4.638679932055326,0,1,0,0,1,1
7.49,1,0,1,31.0,0.0,0.5,10.0,5.76,47.56,0.5366666666666666,36.05,13.956521739130435,0,1,0,0,0,1
6.97,1,0,1,23.0,1.0,0.5,6.2,0.0,31.0,0.6269444444444444,49.01,11.117412494461675,0,0,0,1,1,0
11.7,1,0,1,41.0,1.0,0.5,8.55,0.0,51.35,1.1297222222222225,71.16,10.356528153430043,1,0,0,0,0,0
2.04,1,0,1,22.5,0.0,0.5,4.66,0.0,27.96,0.3738888888888889,22.8,5.456166419019317,0,0,0,1,0,1
6.5,1,0,0,27.0,0.0,0.5,0.0,0.0,27.8,0.4122222222222222,26.3,15.768194070080863,0,0,0,1,0,1
6.3,1,0,0,27.0,0.0,0.5,0.0,0.0,27.8,0.7669444444444444,55.27,8.214415067004708,1,0,0,1,1,1
5.8,1,0,1,24.5,0.0,0.5,7.55,0.0,32.85,0.6544444444444445,29.3,8.862478777589134,0,1,0,0,0,0
6.5,1,0,1,26.5,0.0,0.5,8.15,0.0,35.45,0.29638888888888887,26.8,21.930646672914715,1,0,0,1,0,1
1.8,1,0,0,22.0,0.0,0.5,0.0,0.0,22.8,0.2613888888888889,29.76,6.886291179596174,0,0,0,1,0,1
0.3,1,0,1,3.0,0.5,0.5,0.0,0.0,4.3,0.3491666666666667,49.06,0.8591885441527446,1,0,0,0,1,1
8.16,1,0,1,26.5,1.0,0.5,5.66,0.0,33.96,0.6911111111111111,27.8,11.807073954983922,1,0,0,0,0,0
6.5,1,0,0,22.5,0.0,0.5,0.0,0.0,23.3,0.35388888888888886,24.8,18.367346938775512,1,1,0,1,1,1
14.83,3,0,1,58.0,0.5,0.0,15.36,18.0,92.16,0.3561111111111111,25.8,41.644305772230894,0,1,0,0,1,1
17.9,3,0,1,72.0,0.0,0.0,17.55,15.5,105.35,0.45611111111111113,29.75,39.24482338611449,1,1,0,0,1,1
5.67,1,0,1,23.5,0.5,0.5,4.96,0.0,29.76,0.8494444444444444,45.66,6.674950948332243,0,0,0,0,0,1
10.4,1,0,1,54.5,0.0,0.5,0.0,5.76,61.06,0.4766666666666667,23.3,21.818181818181817,1,1,1,0,1,1
8.7,1,0,1,29.5,0.5,0.5,6.0,0.0,36.8,0.4577777777777778,44.46999999999999,19.004854368932037,0,0,0,1,1,0
8.58,1,0,1,27.0,0.0,0.5,6.71,5.76,40.27,0.5491666666666667,137.75,15.623672230652502,1,0,0,1,0,1
11.48,1,0,1,32.0,0.5,0.5,6.66,0.0,39.96,0.5769444444444445,27.3,19.897929706307174,1,0,0,1,1,1
7.8,1,0,1,24.0,0.5,0.5,2.5,0.0,27.8,0.018333333333333333,29.75,425.45454545454544,0,0,1,1,0,0
6.4,1,0,1,22.5,0.5,0.5,4.76,0.0,28.56,0.7166666666666667,27.96,8.930232558139535,0,0,0,1,1,1
6.0,1,0,1,21.5,1.0,0.5,4.65,0.0,27.95,0.6375,67.55,9.411764705882353,0,0,0,1,0,0
4.6,1,0,1,22.5,0.0,0.5,6.0,5.76,35.06,0.42333333333333334,46.87,10.866141732283463,1,0,0,0,1,1
10.81,1,0,1,35.0,0.5,0.5,6.0,0.0,42.3,0.4708333333333333,40.85999999999999,22.95929203539823,1,0,0,1,1,0
4.44,1,0,1,24.5,0.0,0.5,5.06,0.0,30.36,0.4988888888888889,36.36,8.899777282850781,1,0,0,1,0,0
8.5,1,0,1,28.5,0.5,0.5,5.96,0.0,35.76,0.36083333333333334,42.95,23.556581986143186,0,1,0,0,1,1
7.2,1,0,0,26.5,0.0,0.5,0.0,0.0,27.3,0.6638888888888889,36.62,10.845188284518828,0,0,0,1,1,0
16.4,5,0,1,75.0,0.0,0.0,18.3,16.26,109.86,0.36444444444444446,52.87,44.99999999999999,0,1,0,1,1,1
9.6,1,0,1,29.0,0.5,0.5,6.05,0.0,36.35,0.6225,29.75,15.42168674698795,0,0,0,0,0,0
8.7,1,1,1,25.5,0.0,0.5,6.41,5.76,38.47,0.43833333333333335,46.27,19.847908745247146,1,1,0,1,0,1
9.14,1,0,0,30.5,0.0,0.5,0.0,5.76,37.06,0.43777777777777777,42.57999999999999,20.878172588832488,0,0,0,0,1,0
3.2,1,0,1,21.5,0.0,0.5,5.55,0.0,27.85,0.7183333333333334,30.35,4.454756380510441,1,0,0,1,0,1
8.05,1,0,1,27.5,0.5,0.5,5.76,0.0,34.56,0.8344444444444444,62.46999999999999,9.647137150466046,0,0,0,1,0,1
11.8,1,0,0,48.0,0.0,0.5,0.0,5.76,54.56,0.6183333333333333,29.3,19.083557951482483,1,0,0,0,0,1
15.93,1,0,0,45.5,0.0,0.5,0.0,0.0,46.3,0.505,25.3,31.544554455445542,1,0,0,1,1,0
0.1,1,0,0,2.5,0.5,0.5,0.0,0.0,3.8,0.5002777777777778,42.36,0.19988895058300943,0,0,0,0,0,0
5.4,1,0,0,25.0,0.0,0.5,0.0,0.0,25.8,0.5211111111111111,34.06,10.362473347547976,1,0,0,0,0,0
9.57,1,0,1,33.0,1.0,0.5,8.11,5.76,48.67,0.3705555555555556,58.3,25.82608695652174,1,0,0,0,0,0
9.58,1,0,1,32.0,0.0,0.5,11.57,5.76,50.13,0.3988888888888889,39.36,24.016713091922004,1,0,0,0,0,1
10.66,1,0,1,30.5,0.5,0.5,6.36,0.0,38.16,0.4361111111111111,96.96,24.443312101910827,0,1,0,1,0,0
22.97,1,0,0,61.0,0.0,0.5,0.0,11.52,73.32,0.5483333333333333,44.16,41.890577507598785,1,0,0,1,0,1
11.8,1,0,1,35.5,0.5,0.5,4.0,0.0,40.8,0.865,59.46,13.641618497109828,1,0,0,0,0,1
1.9,1,0,1,24.0,0.0,0.5,4.95,0.0,29.75,0.6658333333333334,39.12,2.8535669586983725,0,0,0,0,0,0
19.71,1,0,1,55.0,0.5,0.5,18.62,5.76,80.68,0.2713888888888889,51.06,72.62640736949847,1,1,0,1,0,0
9.26,1,0,1,29.0,0.5,0.5,6.06,0.0,36.36,0.4419444444444444,44.46,20.952859836580767,0,0,0,0,1,0
6.13,1,0,1,21.5,0.5,0.5,4.56,0.0,27.36,0.5563888888888889,41.88,11.017473789316025,0,0,0,0,0,1
9.86,1,0,1,29.5,1.0,0.5,9.39,0.0,40.69,0.49694444444444447,57.06999999999999,19.841252096143094,1,0,0,1,0,0
11.82,5,0,1,31.9,0.0,0.5,0.0,5.76,38.46,0.01888888888888889,4.3,625.7647058823529,0,0,0,1,0,1
10.67,1,0,1,32.0,0.5,0.5,7.81,5.76,46.87,0.3819444444444444,38.46999999999999,27.936,0,0,0,0,0,1
10.1,1,0,1,33.5,1.0,0.5,8.2,5.76,49.26,0.8811111111111111,60.06999999999999,11.462799495586381,1,0,1,0,1,0
3.5,1,0,1,22.0,1.0,0.5,4.75,0.0,28.55,0.42694444444444446,30.35,8.197787898503577,1,0,0,0,0,0
8.65,1,0,1,27.5,0.0,0.5,6.81,5.76,42.82,0.3352777777777778,29.3,25.79950289975145,0,1,0,1,0,0
8.3,1,0,1,29.0,0.0,0.5,8.0,5.76,43.56,0.5377777777777778,113.16,15.433884297520661,1,0,0,0,0,0
26.83,1,0,1,78.0,0.0,0.5,23.64,0.0,102.44,0.43277777777777776,34.12,61.99486521181001,1,0,0,1,1,0
6.52,1,0,0,25.0,0.0,0.5,0.0,0.0,25.8,0.3358333333333333,28.8,19.41439205955335,0,0,0,0,1,1
6.4,1,0,1,28.0,1.0,0.5,7.45,0.0,37.25,0.4866666666666667,50.0,13.150684931506849,0,1,0,0,0,0
11.4,1,0,1,32.0,0.5,0.5,0.0,0.0,33.3,0.48694444444444446,23.3,23.41129492298916,0,0,0,1,1,1
10.37,1,0,1,33.5,0.0,0.5,12.02,5.76,52.08,0.24916666666666668,41.31999999999999,41.61872909698996,0,0,1,1,0,1
17.2,1,0,1,48.0,0.0,0.5,10.9,5.76,65.46,0.3858333333333333,57.36,44.57883369330454,1,1,0,0,1,1
10.28,1,0,1,30.5,0.5,0.5,7.51,5.76,45.07,0.45111111111111113,54.06,22.788177339901477,1,1,1,0,0,1
4.6,1,0,1,23.0,1.0,0.5,4.95,0.0,29.75,0.31972222222222224,37.06,14.387489139878365,0,0,1,1,1,0
9.06,1,0,1,34.0,0.0,0.5,6.96,0.0,41.76,0.6477777777777778,29.76,13.986277873070327,1,1,0,1,1,0
5.53,1,0,1,23.0,0.0,0.5,4.76,0.0,28.56,0.8741666666666666,27.95,6.32602478551001,0,0,0,0,1,1
7.2,1,0,1,25.0,0.5,0.5,4.0,0.0,30.3,0.5961111111111111,44.3,12.078285181733458,1,0,0,1,0,1
15.9,1,0,1,47.0,1.0,0.5,10.0,0.0,58.8,0.024722222222222222,25.3,643.1460674157304,1,0,0,0,0,0
9.85,1,0,1,28.0,0.0,0.5,6.91,5.76,41.47,0.3575,42.36,27.552447552447553,1,1,1,1,1,1
7.87,1,0,1,24.5,0.5,0.5,0.0,0.0,25.8,0.6511111111111111,76.3,12.08703071672355,0,0,0,1,1,0
9.7,1,0,1,27.0,0.0,0.5,6.7,5.76,40.26,0.49666666666666665,53.06,19.530201342281877,1,0,0,1,0,1
7.0,1,0,1,30.0,0.5,0.5,4.0,0.0,35.3,1.1369444444444448,55.3,6.15685316393843,0,0,0,1,0,1
8.7,1,0,1,29.5,1.0,0.5,6.26,0.0,37.56,0.018055555555555554,49.26,481.84615384615387,0,1,0,1,1,0
19.19,1,0,1,54.5,0.0,0.5,8.3,0.0,63.6,0.44472222222222224,4.8,43.15053091817614,1,0,0,1,0,1
6.67,1,0,1,22.0,0.5,0.5,4.66,0.0,27.96,0.31777777777777777,84.96,20.98951048951049,0,0,0,0,0,1
4.88,1,0,1,22.0,0.0,0.5,3.42,0.0,26.22,0.36777777777777776,47.46999999999999,13.268882175226587,0,0,0,1,0,1
6.1,1,0,1,22.0,0.5,0.5,4.65,0.0,27.95,0.41555555555555557,70.86,14.679144385026737,0,0,0,0,0,0
11.8,1,0,1,36.0,0.5,0.5,7.45,0.0,44.75,0.5330555555555555,4.56,22.13652944241793,0,0,1,0,1,0
8.41,1,0,1,29.5,0.5,0.5,6.16,0.0,36.96,0.315,94.8,26.6984126984127,0,0,0,1,1,1
0.2,1,0,0,3.0,0.0,0.5,0.0,0.0,3.8,0.3958333333333333,26.8,0.5052631578947369,0,1,0,0,1,1
18.52,1,0,1,51.5,1.0,0.5,10.66,0.0,63.96,0.5652777777777778,39.12,32.76265356265356,1,0,0,1,0,0
29.9,1,0,1,95.0,1.0,0.5,28.75,18.26,143.81,0.3411111111111111,32.24,87.65472312703584,1,1,0,0,0,0
10.2,1,0,1,28.5,0.5,0.5,8.89,5.76,44.45,0.48083333333333333,26.58,21.21317157712305,1,0,1,1,1,1
5.1,1,0,1,22.0,1.0,0.5,0.0,0.0,23.8,0.24055555555555555,53.33,21.20092378752887,1,0,0,0,0,0
15.8,1,0,1,43.5,0.5,0.5,8.95,0.0,53.75,0.6366666666666667,23.8,24.81675392670157,1,0,0,1,0,1
20.3,3,0,1,72.0,0.5,0.0,18.2,18.2,109.2,0.39166666666666666,44.46999999999999,51.829787234042556,1,1,0,1,0,1
5.63,1,0,1,24.5,0.0,0.5,5.06,0.0,30.36,0.48694444444444446,57.67,11.56189389617798,0,0,0,1,1,0
11.2,1,0,1,32.5,0.5,0.5,6.75,0.0,40.55,0.285,65.76,39.29824561403509,0,0,0,0,1,1
7.3,1,0,1,33.5,1.0,0.5,7.05,0.0,42.35,0.2388888888888889,20.52,30.55813953488372,0,0,1,0,0,0
6.8,1,0,1,27.0,1.0,0.5,5.25,0.0,34.05,0.5461111111111111,46.85999999999999,12.451678535096642,1,0,0,0,0,0
10.1,1,0,1,31.0,0.5,0.5,9.5,5.76,47.56,0.5547222222222222,44.75,18.207310966449672,0,1,0,1,0,1
0.3,1,0,0,3.0,0.5,0.5,0.0,0.0,4.3,0.6969444444444445,34.19,0.4304503786369071,0,0,0,1,0,1
10.22,1,0,1,32.5,1.0,0.5,10.02,5.76,50.08,0.7063888888888888,45.06999999999999,14.467951238694457,1,1,0,1,1,0
7.3,1,0,1,25.5,0.0,0.5,5.26,0.0,31.56,0.5086111111111111,27.37,14.352812670671764,1,0,0,1,0,1
9.4,1,0,1,31.5,0.5,0.5,4.92,0.0,37.72,0.2861111111111111,27.95,32.85436893203884,1,0,0,1,0,1
11.3,1,0,0,35.5,0.5,0.5,0.0,0.0,36.8,0.3927777777777778,34.559999999999995,28.76944837340877,0,0,0,1,0,0
6.99,1,0,1,21.5,0.5,0.5,4.0,0.0,26.8,0.43222222222222223,40.87,16.17223650385604,0,0,0,1,1,1
7.3,1,0,1,23.5,0.5,0.5,4.96,0.0,29.76,0.7727777777777778,34.3,9.446441409058231,1,0,0,0,0,1
11.01,1,0,1,47.0,0.0,0.5,10.71,5.76,64.27,0.43,41.15,25.6046511627907,1,0,1,1,1,1
9.34,1,0,1,34.5,0.0,0.5,8.21,5.76,49.27,0.9327777777777778,30.96,10.013103037522335,1,0,0,1,1,1
17.98,3,0,1,66.5,0.0,0.0,16.58,16.1,99.48,0.5158333333333334,46.85999999999999,34.856219709208396,0,1,0,1,1,1
8.41,1,0,1,28.5,0.0,0.5,5.5,5.76,40.56,0.4772222222222222,42.66,17.622817229336437,1,0,0,1,1,1
4.67,1,0,1,24.5,0.0,0.5,5.06,0.0,30.36,0.8538888888888889,38.56,5.469095640858815,0,0,0,1,0,0
11.23,1,0,1,39.0,0.0,0.5,9.11,5.76,54.67,0.64,48.06999999999999,17.546875,1,1,1,0,0,0
3.9,1,0,0,23.5,0.0,0.5,0.0,0.0,24.3,0.5672222222222222,34.8,6.875612144955926,0,0,0,1,0,1
14.86,1,0,1,53.5,0.0,0.5,10.86,0.0,65.16,0.5472222222222223,28.8,27.155329949238574,1,1,0,0,0,1
4.08,1,0,1,21.5,0.5,0.5,4.56,0.0,27.36,0.7325,40.55,5.569965870307167,0,0,0,1,0,1
8.95,1,0,1,27.0,1.0,0.5,5.76,0.0,34.56,0.6208333333333333,30.96,14.416107382550335,1,0,0,1,0,0
3.64,1,0,1,24.0,1.0,0.5,5.16,0.0,30.96,0.635,36.3,5.73228346456693,1,1,0,0,0,0
28.01,1,0,1,76.0,0.5,0.5,15.0,7.92,100.22,0.5302777777777777,28.56,52.821372446306974,1,0,0,1,1,1
10.9,1,0,1,35.0,0.0,0.5,7.15,0.0,42.95,1.0791666666666668,29.3,10.1003861003861,0,1,0,0,1,1
12.3,1,0,1,38.5,0.0,0.5,9.0,5.76,54.06,0.6286111111111111,27.95,19.566946531153338,0,1,0,1,0,1
7.4,1,0,1,25.0,0.5,0.5,5.25,0.0,31.55,0.6866666666666666,35.76,10.776699029126215,1,0,0,0,0,1
13.24,3,0,1,56.0,0.0,0.0,13.36,10.5,80.16,0.5658333333333333,44.75,23.399116347569958,1,1,0,0,0,1
5.48,1,0,1,22.0,1.0,0.5,4.76,0.0,28.56,0.5833333333333334,70.8,9.394285714285715,1,1,0,1,0,0
8.8,1,0,1,31.0,1.0,0.5,6.55,0.0,39.35,0.8452777777777778,48.96,10.410778836674336,0,0,1,1,0,0
10.3,1,0,1,36.0,0.0,0.5,7.2,5.76,49.76,0.5202777777777777,50.7,19.797116924719703,1,1,0,0,0,1
13.2,1,0,1,45.5,0.0,0.5,9.26,0.0,55.56,0.3486111111111111,27.95,37.864541832669325,1,1,1,0,1,1
9.5,1,1,0,44.0,0.0,0.5,0.0,5.76,50.56,0.02277777777777778,40.06,417.0731707317073,0,0,0,0,0,0
14.14,1,0,1,46.0,0.0,0.5,9.36,0.0,56.16,0.42083333333333334,49.87,33.6,1,0,0,1,1,1
7.2,1,0,1,25.0,0.0,0.5,5.15,0.0,30.95,0.34944444444444445,28.5,20.604133545310017,0,0,0,1,0,0
10.4,1,0,1,33.0,0.0,0.5,7.91,5.76,47.47,0.4891666666666667,109.55,21.260647359454854,1,1,1,1,0,1
11.6,1,0,1,35.0,1.0,0.5,7.35,0.0,44.15,0.48083333333333333,36.95,24.12478336221837,1,1,0,1,0,0
10.7,1,0,1,32.0,0.5,0.5,7.8,5.76,46.86,0.42916666666666664,3.8,24.932038834951456,1,1,1,1,0,1
4.83,1,0,1,25.0,0.0,0.5,5.16,0.0,30.96,0.5583333333333333,66.07,8.650746268656716,0,0,0,1,0,1
16.64,1,0,1,54.0,0.0,0.5,10.96,0.0,65.76,0.42333333333333334,27.96,39.30708661417323,0,0,0,1,1,0
5.21,1,0,1,22.5,1.0,0.5,4.86,0.0,29.16,1.27,50.46999999999999,4.102362204724409,1,0,0,0,0,0
9.1,1,0,1,30.5,0.0,0.5,6.25,0.0,37.55,0.015,44.15,606.6666666666666,1,1,1,1,1,1
8.3,1,0,1,28.5,0.0,0.5,8.75,5.76,43.81,0.5675,27.96,14.625550660792953,0,1,0,1,0,1
11.49,1,0,1,38.5,0.0,0.5,7.86,0.0,47.16,0.5722222222222222,23.3,20.07961165048544,1,0,0,1,0,1
4.5,1,0,1,22.5,1.0,0.5,3.65,0.0,27.95,0.4288888888888889,42.67,10.492227979274611,0,0,0,1,1,0
6.8,1,0,1,23.5,0.5,0.5,4.96,0.0,29.76,0.615,33.5,11.05691056910569,1,0,0,1,0,1
12.98,1,0,1,36.0,0.5,0.5,12.92,5.76,55.98,0.8191666666666667,28.8,15.845371312309258,0,0,0,1,1,1
9.8,1,0,1,30.5,0.0,0.5,7.4,5.76,44.46,0.4608333333333333,53.46999999999999,21.26582278481013,0,1,0,1,0,1
7.5,1,0,1,29.5,0.0,0.5,6.05,0.0,36.35,0.5994444444444444,56.29,12.511584800741428,1,1,0,0,0,1
7.39,1,0,1,23.0,0.5,0.5,6.01,5.76,36.07,0.5202777777777777,32.15,14.20395088093967,1,0,0,1,1,1
10.6,1,0,0,29.5,0.5,0.5,0.0,0.0,30.8,0.9416666666666667,31.55,11.256637168141593,0,0,0,0,0,0
4.0,1,0,1,22.5,0.0,0.5,6.95,0.0,30.25,0.3458333333333333,29.15,11.566265060240964,1,0,0,1,0,1
8.27,1,0,1,26.5,0.5,0.5,3.2,0.0,31.0,0.39,31.4,21.205128205128204,0,0,0,0,1,1
7.39,1,0,1,23.0,0.5,0.5,4.86,0.0,29.16,0.8872222222222222,35.72,8.329367564182842,0,0,0,0,0,1
5.69,5,0,1,20.25,0.0,0.5,0.0,0.0,21.05,0.29583333333333334,34.559999999999995,19.23380281690141,0,0,0,1,0,1
5.77,1,0,1,25.5,0.0,0.5,5.26,0.0,31.56,0.4,51.67,14.424999999999999,1,0,0,1,1,1
6.8,1,0,1,24.0,0.5,0.5,4.0,5.76,35.06,0.2802777777777778,83.75,24.26164519326065,0,1,0,0,0,1
6.72,1,0,1,32.0,0.5,0.5,6.66,0.0,39.96,0.6355555555555555,61.95,10.573426573426573,0,0,0,0,0,1
5.87,1,0,1,21.5,0.5,0.5,10.0,0.0,32.8,0.5411111111111111,42.57999999999999,10.848049281314168,0,0,0,0,0,0
10.89,1,0,1,36.0,0.0,0.5,8.51,5.76,51.07,0.39166666666666666,6.239999999999999,27.804255319148936,1,1,1,0,0,1
17.82,5,0,1,75.0,0.0,0.0,15.06,0.0,90.36,0.3025,4.3,58.909090909090914,0,0,0,1,0,1
9.2,1,0,1,30.5,1.0,0.5,8.5,5.76,46.56,0.7872222222222223,64.56,11.686661961891318,1,0,1,0,0,0
4.8,1,0,1,23.5,1.0,0.5,5.05,0.0,30.35,0.5261111111111111,40.56,9.123548046462513,1,0,0,0,0,0
10.77,1,0,0,30.5,0.5,0.5,0.0,0.0,31.8,0.35333333333333333,57.96,30.481132075471695,1,0,0,1,0,1
8.9,1,0,1,44.0,0.0,0.5,10.1,5.76,60.66,0.5188888888888888,39.75,17.152034261241973,1,0,0,0,1,0
5.66,1,0,1,27.0,0.5,0.5,5.66,0.0,33.96,0.6313888888888889,48.06999999999999,8.964364276286846,0,0,0,1,0,1
6.3,1,0,1,21.5,0.0,0.5,4.0,0.0,26.3,0.8272222222222222,31.56,7.615849563465413,1,0,0,1,0,0
